,rowID,file_path,pdf_page_number,scraped_table_number,pdf_table_number,genus_name,species_name,seed_type,seed_source,medium,pregermination_treatment_time_minutes,pregermination_treatment_hot_water_soak_C,pretreatment,stratification_temp_C,warm_stratification_days,cold_stratification_days,dailyl_light_hours,day_temp_celsius,night_temp_celsius,dark_range,test_duration_in_days,germination_time_days,total_germination_percent,avg_germination_percent,samples,germination_rate,avg_germinative_energy_percent,germinative_energy_percent,avg_germinative_capacity,germinative_capacity,percent_germination_15degC_incubated,percent_germination_20degC_incubated,genus_ID,pretreatmentFeces,pretreatmentChill,pretreatmentChillDuration,pretreatmentScarifType,pretreatmentScarifTypeGen
202,202,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv,542,5,6,Fraxinus,uhdei,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,40,21,#N/A,69,4,66,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18,#N/A,N,#N/A,#N/A,#N/A
203,203,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\500-600\wo_ah727-19-1203-501-600-31-40\germination_table-5.csv,542,5,6,Fraxinus,velutina,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,20,#N/A,#N/A,#N/A,#N/A,33,5,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,18,#N/A,N,#N/A,#N/A,#N/A
204,204,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,auriculiformis,#N/A,Puerto Rico,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,#N/A,#N/A
205,205,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,auriculiformis,#N/A,Puerto Rico,Soil,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
206,206,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,auriculiformis,#N/A,Java,Soil,#N/A,#N/A,Warm water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Warm water,Moisture
207,207,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,decurrens,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,#N/A,#N/A
208,208,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,farnesiana,#N/A,Puerto Rico,Paper,#N/A,#N/A,Abrasion,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,56,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Abrasion,Mechanical
209,209,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,koa,#N/A,Hawaii,Soil,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,18,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
210,210,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,mangium,#N/A,Australia,#N/A,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10,#N/A,80,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
211,211,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,mearnsii,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,14,#N/A,72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,#N/A,#N/A
212,212,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Tasmania,Paper,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,#N/A,70,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
213,213,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Tasmania,Paper,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
214,214,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Victoria,Paper,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,93,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
215,215,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Uruguay,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,#N/A,#N/A
216,216,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Uruguay,#N/A,#N/A,#N/A,H2SO4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,48,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,H2SO4,Chemical
217,217,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,Uruguay,#N/A,#N/A,#N/A,Abrasion,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Abrasion,Mechanical
218,218,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,melanoxylon,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,15,#N/A,52,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,#N/A,#N/A
219,219,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,nilotica,#N/A,#N/A,#N/A,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
220,220,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\100-550\100-200\wo_ah727-19-1203-101-200-97-100\germination_table-1.csv,202,1,4,Acacia,nilotica,#N/A,#N/A,Soil,#N/A,#N/A,Hot water,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,74,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,19,#N/A,N,#N/A,Hot water,Moisture
221,221,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-1-10.zip (Unzipped Files)\germination_germination_table-5.csv,709,5,5,Mahonia,aquifolium,#N/A,#N/A,Sand or perlite,#N/A,#N/A,#N/A,#N/A,#N/A,90,8,30,20,#N/A,30,12,#N/A,25,#N/A,22,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,#N/A,N,#N/A,#N/A,#N/A
222,222,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-1-10.zip (Unzipped Files)\germination_germination_table-5.csv,709,5,5,Mahonia,fremontii,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,85,2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,#N/A,N,#N/A,#N/A,#N/A
223,223,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-1-10.zip (Unzipped Files)\germination_germination_table-5.csv,709,5,5,Mahonia,nevinii,#N/A,#N/A,Soil,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,95,#N/A,#N/A,77,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,#N/A,N,#N/A,#N/A,#N/A
224,224,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-1-10.zip (Unzipped Files)\germination_germination_table-5.csv,709,5,5,Mahonia,repens,#N/A,#N/A,Wet paper,#N/A,#N/A,#N/A,#N/A,#N/A,196,#N/A,21,21,#N/A,10,150,#N/A,74,#N/A,62,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,20,#N/A,N,#N/A,#N/A,#N/A
225,225,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,baccata,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,30,#N/A,30,20,#N/A,30,8,#N/A,#N/A,2,#N/A,#N/A,48,#N/A,54,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
226,226,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,coronaria,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,120,#N/A,10,10,#N/A,30,19,#N/A,#N/A,#N/A,#N/A,#N/A,93,#N/A,96,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
227,227,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,fusca,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,90,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
228,228,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,floribunda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60-120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
229,229,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,ioensis,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,#N/A,30,20,#N/A,10,4,#N/A,#N/A,#N/A,#N/A,#N/A,48,#N/A,58,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
230,230,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,pumila,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,#N/A,30,20,#N/A,60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,65,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
231,231,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-11-20.zip (Unzipped Files)\germination_table-1.csv,716,1,4,Malus,x robusta,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60-120,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21,#N/A,N,#N/A,#N/A,#N/A
232,232,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,#N/A,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,22,#N/A,Y,#N/A,#N/A,#N/A
233,233,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,"Banks, ID",#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,I,22,#N/A,Y,#N/A,#N/A,#N/A
234,234,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,#N/A,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,57,16,22,#N/A,Y,#N/A,#N/A,#N/A
235,235,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,Craters of the Moon National,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12,6,22,#N/A,Y,#N/A,#N/A,#N/A
236,236,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,"Monument, ID (1,680 m)",#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,41,23,22,#N/A,Y,#N/A,#N/A,#N/A
237,237,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,"Grant Co., OR (1,020 m)",#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,5,22,#N/A,Y,#N/A,#N/A,#N/A
238,238,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,#N/A,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,47,33,22,#N/A,Y,#N/A,#N/A,#N/A
239,239,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,"Idaho City, ID (1,650 m)",#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2,2,22,#N/A,Y,#N/A,#N/A,#N/A
240,240,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,lewisii,#N/A,#N/A,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34,33,22,#N/A,Y,#N/A,#N/A,#N/A
241,241,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,microphyllus,#N/A,"Sandoval Co., NM",#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,60,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,22,#N/A,Y,#N/A,#N/A,#N/A
242,242,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-81-90.zip (Unzipped Files)\germination_table-2.csv,788,2,2,Philadelphus,microphyllus,#N/A,#N/A,#N/A,#N/A,#N/A,wet_prechill_3_to_5_C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,44,20,22,#N/A,Y,#N/A,#N/A,#N/A
243,243,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-41-50.zip (Unzipped Files)\germination_germination_table-2.csv,747,2,4,Nyssa,aquatica,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,27,18,#N/A,97,5,87,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,N,#N/A,#N/A,#N/A
244,244,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-41-50.zip (Unzipped Files)\germination_germination_table-2.csv,747,2,4,Nyssa,aquatica,#N/A,#N/A,Water in petri dish,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0,29,29,#N/A,28,14,#N/A,79,24,57,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,N,#N/A,#N/A,#N/A
245,245,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-41-50.zip (Unzipped Files)\germination_germination_table-2.csv,747,2,4,Nyssa,biflora,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,ND,#N/A,#N/A,#N/A,60,#N/A,#N/A,51,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,N,#N/A,#N/A,#N/A
246,246,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-41-50.zip (Unzipped Files)\germination_germination_table-2.csv,747,2,4,Nyssa,ogeche,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,70,12,#N/A,85,#N/A,69,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,N,#N/A,#N/A,#N/A
247,247,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\700-800\wo_ah727-19-1203-701-800-41-50.zip (Unzipped Files)\germination_germination_table-2.csv,747,2,4,Nyssa,sylvatica var. sylvatica,#N/A,#N/A,Kimpak,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8,30,20,#N/A,27,#N/A,#N/A,71,8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,23,#N/A,N,#N/A,#N/A,#N/A
248,248,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,americana,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,5,#N/A,60,#N/A,#N/A,#N/A,#N/A,14,8,13,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
249,249,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,americana,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,5,#N/A,90,#N/A,#N/A,#N/A,#N/A,60,22,12,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
250,250,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,americana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,150,132,16:,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
251,251,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Peat moss,#N/A,#N/A,#N/A,#N/A,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,127,99,94,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
252,252,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Peat moss,#N/A,#N/A,#N/A,#N/A,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,82,61,96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
253,253,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Peat moss,#N/A,#N/A,#N/A,#N/A,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,120,90,93,#N/A,6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
254,254,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Peat moss,#N/A,#N/A,#N/A,#N/A,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,120,90,90,#N/A,4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
255,255,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Paper,#N/A,#N/A,#N/A,2,#N/A,120,#N/A,#N/A,#N/A,#N/A,#N/A,90,76,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
256,256,C:\Users\User\my_repo_dir\egret\analyses\scrapeUSDAseedmanual\input\1000+\wo_ah727-19-1203-1001-1100-51-60.zip (Unzipped Files)\germination_germination_table-7.csv,1063,7,5,Sorbus,aucuparia,#N/A,#N/A,Sand,#N/A,#N/A,#N/A,3,#N/A,CSG,#N/A,#N/A,#N/A,#N/A,150 to 210,#N/A,95,#N/A,26,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,24,#N/A,N,#N/A,#N/A,#N/A
