datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemical.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,15,NA,NA,NA,NA,NA,N,NA,Y,water,960,Y,water.absorption,109.583,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,960,Y,water.absorption,111.25,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,960,Y,water.absorption,113.472,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,dormancy,NA,NA,15,NA,NA,NA,NA,NA,N,NA,Y,water,1200,Y,water.absorption,106.806,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,15,NA,NA,NA,NA,NA,N,NA,Y,water,1200,Y,water.absorption,109.583,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,1200,Y,water.absorption,110.972,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,1200,Y,water.absorption,112.361,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,dormancy,NA,NA,15,NA,NA,NA,NA,NA,N,NA,Y,water,1440,Y,water.absorption,110.417,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,15,NA,NA,NA,NA,NA,N,NA,Y,water,1440,Y,water.absorption,112.361,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,1440,Y,water.absorption,114.028,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,dormancy,NA,NA,30,NA,NA,NA,NA,NA,N,NA,Y,water,1440,Y,water.absorption,114.861,NA,NA,1,598,NA,NA,10,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,12 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,2681.948,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,12 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,2574.499,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,12 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,2247.851,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,12 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,2136.103,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,3339.542,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,3236.39,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,2548.711,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,2419.771,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,36 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,4147.564,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,36 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,4027.221,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,36 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,3038.682,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,36 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,2883.954,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,5024.355,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,4878.223,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,3537.249,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,3116.046,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,60 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,5479.943,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,60 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,5282.235,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,60 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,3889.685,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,60 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,3382.521,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,5712.034,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,germinated,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,5548.711,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,O2.uptake,4396.848,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,non-germinated,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,CO2.evolution,3898.281,NA,NA,70,1,18,end of treatment,11,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,waterdepth.dormant,NA,NA,NA,0 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,NA,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,waterdepth.dormant,NA,NA,NA,1 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,NA,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,waterdepth.dormant,NA,NA,NA,3 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.147,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,waterdepth.dormant,NA,NA,NA,5 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.265,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,waterdepth.dormant,NA,NA,NA,7 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.282,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,waterdepth.non.dormant,NA,NA,NA,0 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.287,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,waterdepth.non.dormant,NA,NA,NA,1 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.126,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,waterdepth.non.dormant,NA,NA,NA,3 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.38,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,waterdepth.non.dormant,NA,NA,NA,5 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.391,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,waterdepth.non.dormant,NA,NA,NA,7 cm,NA,NA,NA,NA,N,NA,Y,water,2880,Y,ethanol.formation,0.4,NA,NA,1,1196,NA,NA,12,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,incubation.non.dormant,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.9,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,incubation.dormant,NA,NA,25,24 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.88,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,incubation.non.dormant,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,1,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,incubation.dormant,NA,NA,25,48 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.87,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,incubation.non.dormant,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,1.04,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,incubation.dormant,NA,NA,25,72 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.89,NA,NA,70,1,NA,NA,table17,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,2 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.75,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,2 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.79,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,4 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.76,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,4 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.78,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,6 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.75,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,DNP.dormant,NA,NA,25,6 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.76,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,2 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.95,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,2 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.96,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,4 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.97,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,4 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.97,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,6 hours,NA,NA,NA,NA,N,NA,N,NA,NA,Y,respiratory.rate,0.98,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,DNP.non.dormant,NA,NA,25,6 hours,NA,NA,NA,NA,N,NA,Y,"2,4-dinitrophenol",60,Y,respiratory.rate,0.97,NA,NA,70,1,NA,NA,table18,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,0,Y,oxygen.absorbance,9.526,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,20,Y,oxygen.absorbance,4.002,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,40,Y,oxygen.absorbance,2.082,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,60,Y,oxygen.absorbance,0.711,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,80,Y,oxygen.absorbance,0.561,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,100,Y,oxygen.absorbance,0.486,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,freeze/dry,NA,NA,-23,soakingtime.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,120,Y,oxygen.absorbance,0.287,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,soakingtime.non.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,0,Y,oxygen.absorbance,9.813,NA,NA,1,1196,NA,NA,14,
momonoki79,exp4,JN,Bupleurum,falcatum,NA,N,N,"Laboratory of Crop Science, Tokyo University of Agriculture, Tokyo, Japan",35.64712604,139.6336852,NA,Asia,NA,1975,NA,dry,152.5,NA,5,soakingtime.non.dormant,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,Y,water,20,Y,oxygen.absorbance,8.666,NA,NA,1,1196,NA,NA,14,
